Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
15907,06-12-2011 12:21,4,3,882.72,5,3,3,533,At Risk
15908,06-08-2010 11:56,491,2,758.62,1,2,3,123,Others
15909,19-06-2011 10:38,174,1,191.94,3,1,1,311,Lost Customers
15910,09-12-2011 10:51,1,15,2661.17,5,5,4,554,At Risk
15911,26-03-2010 12:06,624,8,1700.24,1,4,4,144,Champions
15912,14-06-2011 14:29,178,9,1074.7,3,5,3,353,At Risk
15913,23-06-2010 16:31,534,1,6.3,1,1,1,111,Others
15914,26-11-2010 16:10,378,2,205.99,2,2,1,221,Lost Customers
15915,03-11-2010 11:13,402,1,364.45,2,1,2,212,Lost Customers
15916,23-11-2011 13:46,16,13,3145.24,5,5,5,555,At Risk
15917,06-04-2011 10:40,248,5,530.17,2,4,2,242,At Risk
15918,02-06-2011 11:42,191,3,582.88,2,3,2,232,At Risk
15919,20-11-2011 11:28,20,2,525.69,4,2,2,422,Lost Customers
15920,08-07-2011 15:31,154,9,569.14,3,5,2,352,At Risk
15921,20-06-2011 11:03,173,4,775.26,3,3,3,333,At Risk
15922,01-12-2010 13:51,373,1,369.5,2,1,2,212,Lost Customers
15923,02-12-2010 12:16,373,1,127.08,2,1,1,211,Lost Customers
15924,08-12-2009 15:00,731,1,102.82,1,1,1,111,Others
15925,29-05-2011 15:35,194,1,207.15,2,1,1,211,Lost Customers
15926,15-06-2010 15:23,542,1,134.44,1,1,1,111,Others
15927,02-03-2010 13:25,647,1,106.54,1,1,1,111,Others
15928,21-02-2010 15:16,656,1,293.53,1,1,2,112,Others
15929,05-03-2010 14:56,644,1,594,1,1,2,112,Others
15930,03-10-2011 14:52,67,1,426.63,3,1,2,312,Lost Customers
15931,07-10-2010 16:46,428,1,239.9,1,1,1,111,Others
15932,05-12-2011 17:13,4,8,2495.87,5,4,4,544,At Risk
15933,18-11-2011 13:14,21,3,1107.46,4,3,3,433,At Risk
15934,18-10-2010 10:13,418,2,2190.66,1,2,4,124,Others
15935,14-04-2011 13:27,239,2,416.86,2,2,2,222,Lost Customers
15936,25-11-2010 16:39,379,2,282.79,2,2,1,221,Lost Customers
15937,06-10-2011 15:48,64,1,145.35,3,1,1,311,Lost Customers
15938,19-08-2011 12:56,112,9,734.81,3,5,3,353,At Risk
15939,11-09-2011 11:30,90,16,9060.39,3,5,5,355,At Risk
15940,01-02-2011 16:18,311,1,35.8,2,1,1,211,Lost Customers
15941,12-03-2010 14:45,637,1,405,1,1,2,112,Others
15942,29-07-2011 09:01,134,1,337.44,3,1,2,312,Lost Customers
15943,28-02-2010 12:49,650,2,271.29,1,2,1,121,Others
15944,08-03-2011 10:33,277,4,2164.24,2,3,4,234,At Risk
15945,09-12-2010 13:14,365,4,646.27,2,4,3,243,At Risk
15946,25-07-2010 12:18,503,3,2304.18,1,3,4,134,Loyal Customers
15947,18-09-2011 10:46,83,1,1708.24,3,1,4,314,Lost Customers
15948,01-12-2011 15:32,8,3,1509.09,5,3,4,534,At Risk
15949,23-11-2011 09:09,17,2,364.72,5,2,2,522,Lost Customers
15950,08-11-2011 11:09,32,10,7120.91,4,5,5,455,At Risk
15951,01-12-2011 08:34,9,3,1013.17,5,3,3,533,At Risk
15952,06-11-2011 11:18,34,4,781.91,4,4,3,443,At Risk
15953,24-11-2011 15:32,15,18,3440.34,5,5,5,555,At Risk
15954,29-04-2010 13:35,589,1,190.75,1,1,1,111,Others
15955,15-11-2011 14:15,24,22,8085.98,4,5,5,455,At Risk
15956,06-06-2010 13:06,551,2,617.6,1,2,3,123,Others
15957,08-11-2011 12:14,32,3,921.25,4,3,3,433,At Risk
15958,26-09-2011 13:41,74,4,462.12,3,4,2,342,At Risk
15959,26-01-2010 16:38,682,3,542.89,1,3,2,132,Others
15960,30-11-2010 15:57,374,4,410.95,2,4,2,242,At Risk
15961,25-11-2010 15:59,379,1,451.29,2,1,2,212,Lost Customers
15962,16-09-2010 13:48,449,1,289.48,1,1,2,112,Others
15963,20-11-2011 11:33,20,2,470.76,4,2,2,422,Lost Customers
15964,14-02-2010 15:30,663,1,269.21,1,1,1,111,Others
15965,22-11-2011 16:44,17,13,2771.94,5,5,4,554,At Risk
15966,15-09-2010 10:44,451,1,426.53,1,1,2,112,Others
15967,16-11-2011 15:41,23,12,2966,4,5,5,455,At Risk
15968,16-11-2010 13:04,388,1,404.55,2,1,2,212,Lost Customers
15969,07-12-2011 11:06,3,5,1127.05,5,4,3,543,At Risk
15970,09-02-2011 12:08,304,2,1017.32,2,2,3,223,Lost Customers
15971,22-11-2011 12:50,18,18,5902.83,5,5,5,555,At Risk
15972,09-09-2010 13:20,456,5,1769.33,1,4,4,144,Champions
15973,08-12-2010 11:42,367,3,680.62,2,3,3,233,At Risk
15974,31-10-2011 13:13,39,7,3442.15,4,4,5,445,At Risk
15975,16-09-2011 13:33,84,1,371.01,3,1,2,312,Lost Customers
15976,27-06-2011 13:00,165,6,1694.41,3,4,4,344,At Risk
15977,22-11-2011 13:29,17,2,1054.73,5,2,3,523,Lost Customers
15978,23-09-2011 15:21,77,3,3279.42,3,3,5,335,At Risk
15979,16-04-2010 11:35,603,1,329.22,1,1,2,112,Others
15980,12-09-2011 09:41,89,7,6543.68,3,4,5,345,At Risk
15981,15-11-2011 08:00,25,21,9362.77,4,5,5,455,At Risk
15982,13-04-2010 15:47,605,1,324.51,1,1,2,112,Others
15983,17-11-2011 17:34,22,8,3110.37,4,4,5,445,At Risk
15984,07-12-2011 12:16,3,30,8393.02,5,5,5,555,At Risk
15985,08-08-2011 16:31,123,7,2715.28,3,4,4,344,At Risk
15986,09-11-2011 15:17,30,2,354.42,4,2,2,422,Lost Customers
15987,27-11-2011 15:38,12,8,1535.99,5,4,4,544,At Risk
15988,20-11-2011 13:23,19,3,738.89,5,3,3,533,At Risk
15989,29-11-2010 12:03,376,2,368.31,2,2,2,222,Lost Customers
15990,26-10-2011 15:58,44,7,1997.75,4,4,4,444,At Risk
15991,23-06-2010 15:50,534,1,150.55,1,1,1,111,Others
15992,06-12-2011 11:00,4,3,896.6,5,3,3,533,At Risk
15993,01-12-2011 10:45,9,7,2777.67,5,4,4,544,At Risk
15994,16-10-2011 12:28,55,3,1175.68,4,3,3,433,At Risk
15995,21-10-2010 13:57,414,1,694.54,1,1,3,113,Others
15996,12-09-2011 15:14,88,7,1386.4,3,4,4,344,At Risk
15998,03-11-2011 12:45,37,16,8274.14,4,5,5,455,At Risk
15999,04-12-2009 12:31,736,1,20.4,1,1,1,111,Others
16000,07-12-2011 12:17,3,3,12393.7,5,3,5,535,At Risk
16001,23-11-2010 17:10,381,1,583.39,2,1,2,212,Lost Customers
16002,24-03-2010 13:08,625,1,169.21,1,1,1,111,Others
16003,10-11-2011 09:57,30,10,5613.83,4,5,5,455,At Risk
16004,22-08-2010 11:48,475,5,2146.39,1,4,4,144,Champions
16005,27-11-2011 13:47,12,10,2365.49,5,5,4,554,At Risk
16006,12-05-2011 13:12,211,2,332.82,2,2,2,222,Lost Customers
16007,23-10-2011 11:05,48,7,3053.06,4,4,5,445,At Risk
16008,16-11-2011 10:32,24,15,5339.13,4,5,5,455,At Risk
16009,17-11-2011 16:51,22,4,972.11,4,4,3,443,At Risk
16010,08-04-2011 10:14,246,11,1694.86,2,5,4,254,At Risk
16011,01-12-2011 16:31,8,29,5601.01,5,5,5,555,At Risk
16012,04-11-2011 13:25,35,5,2978.59,4,4,5,445,At Risk
16013,06-12-2011 10:36,4,84,56078.44,5,5,5,555,At Risk
16014,02-11-2011 12:04,38,5,1100.28,4,4,3,443,At Risk
16015,06-12-2011 10:58,4,3,704.55,5,3,3,533,At Risk
16016,06-12-2011 14:35,3,11,2083.4,5,5,4,554,At Risk
16017,23-10-2011 12:56,47,5,1545.58,4,4,4,444,At Risk
16018,31-10-2011 14:13,39,4,698.13,4,4,3,443,At Risk
16019,24-10-2011 11:51,47,27,17329.16,4,5,5,455,At Risk
16020,23-11-2011 11:18,17,3,851.01,5,3,3,533,At Risk
16021,09-11-2010 14:48,395,2,487.03,2,2,2,222,Lost Customers
16022,24-03-2011 13:16,260,1,602.63,2,1,2,212,Lost Customers
16023,24-10-2011 16:34,46,3,719.81,4,3,3,433,At Risk
16024,27-11-2011 13:26,12,3,483.99,5,3,2,532,At Risk
16025,10-11-2011 11:45,30,1,439.66,4,1,2,412,Lost Customers
16026,27-10-2011 13:53,43,1,236.09,4,1,1,411,Lost Customers
16027,09-09-2011 10:47,92,15,2048.36,3,5,4,354,At Risk
16028,23-04-2010 11:45,596,1,82.2,1,1,1,111,Others
16029,01-11-2011 10:27,39,107,117763.62,4,5,5,455,At Risk
16030,03-02-2011 11:28,310,1,331.24,2,1,2,212,Lost Customers
16031,08-09-2011 13:07,92,2,547.9,3,2,2,322,Lost Customers
16032,09-09-2010 18:00,456,6,1965.72,1,4,4,144,Champions
16033,04-12-2011 12:44,6,27,10608.81,5,5,5,555,At Risk
16034,27-05-2011 16:17,196,6,911.32,2,4,3,243,At Risk
16035,28-05-2010 15:09,560,1,217.73,1,1,1,111,Others
16036,13-09-2011 14:53,87,4,2556.84,3,4,4,344,At Risk
16037,15-03-2011 09:13,270,5,1509.34,2,4,4,244,At Risk
16038,02-12-2011 12:40,8,3,471.78,5,3,2,532,At Risk
16039,12-10-2010 10:44,424,2,456.4,1,2,2,122,Others
16040,05-10-2011 13:47,65,7,2416.9,3,4,4,344,At Risk
16041,09-11-2011 12:25,31,3,3166.4,4,3,5,435,At Risk
16042,17-11-2011 17:50,22,8,2245.32,4,4,4,444,At Risk
16043,02-11-2011 12:50,38,8,1856.59,4,4,4,444,At Risk
16044,30-09-2010 18:12,435,1,340.84,1,1,2,112,Others
16045,12-08-2011 12:41,120,8,3434.93,3,4,5,345,At Risk
16046,26-05-2010 13:18,562,1,235.78,1,1,1,111,Others
16047,26-01-2010 16:34,682,1,107.14,1,1,1,111,Others
16048,01-12-2010 15:28,373,4,818.79,2,4,3,243,At Risk
16049,30-10-2011 13:19,40,6,1852.15,4,4,4,444,At Risk
16050,19-06-2011 11:44,174,3,300.7,3,3,2,332,At Risk
16051,27-01-2010 09:38,682,1,188.44,1,1,1,111,Others
16052,16-10-2011 15:13,54,1,362.06,4,1,2,412,Lost Customers
16053,07-11-2011 11:21,33,6,3634.84,4,4,5,445,At Risk
16054,17-07-2011 13:08,145,4,2111.88,3,4,4,344,At Risk
16055,03-05-2011 09:26,221,1,134.8,2,1,1,211,Lost Customers
16056,25-10-2011 15:19,45,1,650.75,4,1,3,413,Lost Customers
16057,23-11-2011 15:23,16,10,3854.85,5,5,5,555,At Risk
16058,29-10-2010 16:48,406,1,62.7,2,1,1,211,Lost Customers
16059,05-10-2011 09:56,66,12,3053.57,3,5,5,355,At Risk
16060,04-11-2010 12:10,401,3,541.95,2,3,2,232,At Risk
16061,04-10-2010 15:29,431,1,89.65,1,1,1,111,Others
16062,30-11-2011 12:15,10,8,2863.45,5,5,4,554,At Risk
16063,24-03-2011 14:56,260,1,335.32,2,1,2,212,Lost Customers
16064,14-12-2009 16:11,725,1,109.31,1,1,1,111,Others
16065,09-12-2010 13:03,365,8,1992.13,2,5,4,254,At Risk
16066,23-11-2011 11:54,17,5,1521.04,5,4,4,544,At Risk
16067,26-05-2010 12:33,563,3,3269.11,1,3,5,135,Loyal Customers
16068,25-04-2010 11:52,594,1,115.73,1,1,1,111,Others
16069,18-10-2010 10:32,418,1,457.7,1,1,2,112,Others
16070,17-11-2011 15:50,22,2,852.15,4,2,3,423,Lost Customers
16071,26-10-2011 11:14,45,4,1076.8,4,4,3,443,At Risk
16072,24-02-2011 14:32,288,4,4180.09,2,4,5,245,At Risk
16073,15-02-2011 15:41,297,1,122.4,2,1,1,211,Lost Customers
16074,14-11-2010 13:19,390,1,252.5,2,1,1,211,Lost Customers
16075,25-07-2010 11:31,503,2,736.93,1,2,3,123,Others
16076,06-12-2011 14:59,3,10,2234.73,5,5,4,554,At Risk
16077,24-03-2010 10:42,626,1,2300.4,1,1,4,114,Others
16078,01-03-2011 09:47,284,2,362.99,2,2,2,222,Lost Customers
16079,23-11-2011 12:48,17,3,1352,5,3,4,534,At Risk
16080,19-09-2011 10:42,82,4,602.56,3,4,2,342,At Risk
16081,14-10-2011 13:06,56,8,4278.96,4,5,5,455,At Risk
16082,07-02-2010 15:16,670,1,106.75,1,1,1,111,Others
16083,31-08-2011 10:47,101,4,2351.42,3,4,4,344,At Risk
16084,13-02-2011 16:05,299,1,436.18,2,1,2,212,Lost Customers
16085,16-11-2011 13:24,23,12,2341.03,4,5,4,454,At Risk
16086,11-10-2011 13:09,59,10,2687.73,4,5,4,454,At Risk
16087,15-11-2010 16:44,389,5,1739.92,2,4,4,244,At Risk
16088,13-05-2010 10:16,576,2,1437.43,1,2,4,124,Others
16089,18-11-2010 13:51,386,2,263.49,2,2,1,221,Lost Customers
16090,25-03-2010 13:05,624,1,180.56,1,1,1,111,Others
16091,08-07-2011 08:45,155,2,315.06,3,2,2,322,Lost Customers
16092,17-08-2011 10:46,115,6,1587.94,3,4,4,344,At Risk
16093,25-08-2011 11:09,107,1,17,3,1,1,311,Lost Customers
16094,28-11-2011 12:45,12,11,3695.56,5,5,5,555,At Risk
16095,09-09-2010 16:54,456,1,447.05,1,1,2,112,Others
16096,20-03-2011 13:38,264,4,1584.97,2,4,4,244,At Risk
16097,13-04-2011 13:47,240,1,185.05,2,1,1,211,Lost Customers
16098,13-09-2011 09:59,88,14,4010.7,3,5,5,355,At Risk
16099,20-10-2011 13:13,50,7,1573.2,4,4,4,444,At Risk
16100,03-09-2010 11:39,463,1,582.64,1,1,2,112,Others
16101,30-09-2011 10:18,71,4,3229.16,3,4,5,345,At Risk
16102,28-10-2011 13:19,42,3,1842.14,4,3,4,434,At Risk
16103,02-12-2011 14:16,7,22,6191.71,5,5,5,555,At Risk
16104,09-10-2011 10:23,62,9,2774.46,3,5,4,354,At Risk
16105,05-04-2011 10:13,249,5,2386.19,2,4,4,244,At Risk
16106,05-10-2011 10:37,66,1,108.38,3,1,1,311,Lost Customers
16107,22-11-2011 09:40,18,7,3204.16,5,4,5,545,At Risk
16108,16-09-2011 11:48,85,4,2235.92,3,4,4,344,At Risk
16109,05-05-2011 09:17,219,3,939.48,2,3,3,233,At Risk
16110,25-10-2011 14:35,45,4,1781.59,4,4,4,444,At Risk
16111,07-10-2010 19:51,428,1,549.33,1,1,2,112,Others
16112,19-07-2011 14:28,143,4,195.74,3,4,1,341,At Risk
16113,09-06-2011 16:16,183,1,161.38,3,1,1,311,Lost Customers
16114,22-06-2011 10:13,171,1,135.75,3,1,1,311,Lost Customers
16115,30-11-2011 11:32,10,12,2553.8,5,5,4,554,At Risk
16116,12-05-2011 12:01,212,1,612.78,2,1,3,213,Lost Customers
16117,03-06-2011 11:42,190,3,654.4,2,3,3,233,At Risk
16118,25-02-2010 09:40,653,1,4376.25,1,1,5,115,Others
16119,01-12-2011 15:11,8,8,1720.81,5,5,4,554,At Risk
16120,11-10-2011 14:22,59,6,2967.51,4,4,5,445,At Risk
16121,13-10-2011 12:59,57,5,1450.04,4,4,4,444,At Risk
16122,27-09-2011 15:34,73,6,895.62,3,4,3,343,At Risk
16123,19-10-2011 09:18,52,1,307.78,4,1,2,412,Lost Customers
16124,26-01-2011 14:45,317,4,1772.49,2,4,4,244,At Risk
16125,07-12-2010 15:48,367,14,4292.35,2,5,5,255,At Risk
16126,10-11-2011 16:03,29,15,14644.6,4,5,5,455,At Risk
16127,31-10-2011 13:58,39,2,801.31,4,2,3,423,Lost Customers
16128,22-11-2011 11:14,18,11,3801.05,5,5,5,555,At Risk
16129,28-10-2010 14:29,407,3,1396.05,2,3,4,234,At Risk
16130,13-10-2010 15:14,422,4,987.48,1,4,3,143,Loyal Customers
16131,19-10-2011 11:53,52,12,9957.42,4,5,5,455,At Risk
16132,13-06-2010 13:49,544,2,664.2,1,2,3,123,Others
16133,06-12-2011 11:24,4,56,22992.26,5,5,5,555,At Risk
16134,18-11-2011 10:05,22,5,2145.34,4,4,4,444,At Risk
16135,22-03-2011 12:30,263,2,819.45,2,2,3,223,Lost Customers
16136,11-10-2011 09:10,60,4,946.8,3,4,3,343,At Risk
16137,28-01-2010 15:04,680,1,422.7,1,1,2,112,Others
16138,26-11-2010 12:13,379,3,910.35,2,3,3,233,At Risk
16139,21-11-2011 08:37,19,5,1111.15,5,4,3,543,At Risk
16140,05-10-2011 12:15,66,3,1433.46,3,3,4,334,At Risk
16141,12-09-2011 13:11,88,2,955.94,3,2,3,323,Lost Customers
16142,04-04-2011 10:16,250,1,535.34,2,1,2,212,Lost Customers
16143,06-12-2011 14:13,3,12,4555.08,5,5,5,555,At Risk
16144,07-04-2011 10:09,247,1,175.2,2,1,1,211,Lost Customers
16145,01-12-2011 10:33,9,19,6805.44,5,5,5,555,At Risk
16146,05-07-2011 14:20,157,4,946.38,3,4,3,343,At Risk
16147,29-07-2011 09:57,134,5,2398.91,3,4,4,344,At Risk
16148,16-02-2011 14:01,296,2,386.62,2,2,2,222,Lost Customers
16149,05-12-2011 11:29,5,3,422.22,5,3,2,532,At Risk
16150,28-10-2011 12:39,43,10,4002.17,4,5,5,455,At Risk
16152,16-03-2011 09:47,269,1,1829.04,2,1,4,214,Lost Customers
16153,21-10-2011 10:50,50,11,5133.49,4,5,5,455,At Risk
16155,23-11-2010 12:03,382,5,796.9,2,4,3,243,At Risk
16156,01-12-2011 12:42,9,20,6188.18,5,5,5,555,At Risk
16157,24-11-2011 11:41,16,3,656.69,5,3,3,533,At Risk
16158,05-07-2010 13:55,522,9,628.32,1,5,3,153,Loyal Customers
16159,03-03-2011 12:27,282,4,1232.79,2,4,4,244,At Risk
16160,05-10-2011 14:19,65,2,1025.44,3,2,3,323,Lost Customers
16161,08-12-2011 12:10,2,43,12580.06,5,5,5,555,At Risk
16162,01-04-2011 15:03,252,1,37.4,2,1,1,211,Lost Customers
16163,21-04-2011 15:15,232,6,2407.98,2,4,4,244,At Risk
16164,22-11-2011 15:04,17,3,822.48,5,3,3,533,At Risk
16165,22-07-2010 14:17,505,1,79.9,1,1,1,111,Others
16166,07-10-2010 15:44,428,2,435.83,1,2,2,122,Others
16167,21-10-2010 15:33,414,5,1386.12,1,4,4,144,Champions
16168,29-11-2011 12:45,11,66,10360.67,5,5,5,555,At Risk
16169,01-12-2011 15:28,8,4,1822.97,5,4,4,544,At Risk
16170,20-10-2011 08:21,51,20,6869,4,5,5,455,At Risk
16171,11-10-2011 14:51,59,1,73.2,4,1,1,411,Lost Customers
16172,05-09-2011 13:22,95,8,1884.55,3,5,4,354,At Risk
16173,24-11-2011 10:53,16,6,1418.32,5,4,4,544,At Risk
16174,05-08-2011 13:26,126,7,2246.75,3,4,4,344,At Risk
16175,06-09-2011 14:32,94,7,1836.44,3,4,4,344,At Risk
16176,14-10-2010 13:54,421,4,2052.69,1,4,4,144,Champions
16177,20-10-2011 12:57,50,8,2247.31,4,5,4,454,At Risk
16178,24-07-2011 16:05,138,2,612.6,3,2,3,323,Lost Customers
16179,10-10-2011 09:41,61,1,215.83,3,1,1,311,Lost Customers
16180,31-08-2011 16:28,100,13,16249.87,3,5,5,355,At Risk
16181,27-09-2011 13:38,73,1,305.54,3,1,2,312,Lost Customers
16182,28-09-2011 13:23,72,9,9971.65,3,5,5,355,At Risk
16183,03-10-2011 14:59,67,4,1077.81,3,4,3,343,At Risk
16184,06-10-2011 17:43,64,6,1158.79,3,4,3,343,At Risk
16185,23-11-2011 09:41,17,3,644.72,5,3,3,533,At Risk
16186,17-11-2011 12:43,23,26,8718.43,4,5,5,455,At Risk
16187,08-11-2011 09:50,32,15,6911.44,4,5,5,455,At Risk
16188,26-10-2011 12:19,45,5,1087.66,4,4,3,443,At Risk
16189,24-11-2011 11:47,16,2,215.48,5,2,1,521,Lost Customers
16190,30-10-2011 15:59,40,8,2723.55,4,5,4,454,At Risk
16191,07-12-2011 11:26,3,24,15677.82,5,5,5,555,At Risk
16192,04-12-2009 12:28,736,1,351.3,1,1,2,112,Others
16193,17-04-2011 11:45,237,2,630.43,2,2,3,223,Lost Customers
16194,29-11-2010 13:28,375,1,308.6,2,1,2,212,Lost Customers
16195,16-12-2009 14:09,723,1,323.25,1,1,2,112,Others
16196,08-08-2010 11:40,489,1,93.3,1,1,1,111,Others
16197,27-08-2010 12:56,469,9,2016.71,1,5,4,154,Champions
16198,25-09-2011 14:58,75,2,1030.041,3,2,3,323,Lost Customers
16199,12-11-2010 12:55,392,7,942.75,2,4,3,243,At Risk
16200,05-12-2011 14:40,4,12,5608.1,5,5,5,555,At Risk
16201,06-12-2011 16:02,3,5,2112.12,5,4,4,544,At Risk
16202,14-12-2010 10:43,361,9,2501.99,2,5,4,254,At Risk
16203,12-10-2011 12:31,59,6,943.84,4,4,3,443,At Risk
16204,16-11-2011 13:40,23,3,918.71,4,3,3,433,At Risk
16205,09-11-2011 09:32,31,7,1820.11,4,4,4,444,At Risk
16206,16-10-2011 10:41,55,13,2589.87,4,5,4,454,At Risk
16207,14-11-2011 13:51,25,1,394.38,4,1,2,412,Lost Customers
16208,26-10-2011 11:36,45,10,3440.45,4,5,5,455,At Risk
16209,12-09-2011 11:58,89,9,4146.78,3,5,5,355,At Risk
16210,08-12-2011 12:36,2,35,33750.97,5,5,5,555,At Risk
16211,12-09-2011 12:11,89,3,1090.59,3,3,3,333,At Risk
16212,20-11-2011 13:00,19,4,1293.71,5,4,4,544,At Risk
16213,22-09-2011 10:03,79,1,159,3,1,1,311,Lost Customers
16214,22-06-2011 11:30,171,4,2038.25,3,4,4,344,At Risk
16215,20-09-2011 10:18,81,1,242.35,3,1,1,311,Lost Customers
16216,17-03-2011 15:34,267,1,914.93,2,1,3,213,Lost Customers
16217,18-04-2011 13:31,235,2,304.25,2,2,2,222,Lost Customers
16218,10-11-2011 09:59,30,13,3968.67,4,5,5,455,At Risk
16219,27-07-2010 11:44,501,1,40.8,1,1,1,111,Others
16221,03-11-2011 11:43,37,9,2019.92,4,5,4,454,At Risk
16222,25-01-2011 13:38,318,2,1272.05,2,2,4,224,Lost Customers
16223,30-11-2010 11:50,375,2,1087.05,2,2,3,223,Lost Customers
16224,13-10-2011 17:51,57,5,1616.54,4,4,4,444,At Risk
16225,26-10-2011 08:30,45,15,2859.31,4,5,4,454,At Risk
16226,20-05-2011 14:41,203,5,672.17,2,4,3,243,At Risk
16227,28-04-2011 13:33,225,3,1027.22,2,3,3,233,At Risk
16228,19-11-2010 14:20,385,3,885.71,2,3,3,233,At Risk
16229,13-09-2011 17:16,87,6,2867.86,3,4,4,344,At Risk
16230,03-06-2011 10:06,190,2,542.03,2,2,2,222,Lost Customers
16231,25-11-2010 15:00,379,4,1074.47,2,4,3,243,At Risk
16232,27-10-2011 12:16,44,7,2712.97,4,4,4,444,At Risk
16233,29-09-2011 17:27,71,9,1818.31,3,5,4,354,At Risk
16234,20-08-2010 14:33,476,3,333.18,1,3,2,132,Others
16235,30-10-2011 10:56,41,9,2053.71,4,5,4,454,At Risk
16236,22-09-2011 14:10,78,1,432.2,3,1,2,312,Lost Customers
16237,28-09-2010 17:02,437,1,136.65,1,1,1,111,Others
16238,13-10-2010 12:36,423,1,63.66,1,1,1,111,Others
16239,14-10-2011 08:29,57,6,1492.2,4,4,4,444,At Risk
16240,15-11-2011 14:30,24,2,3718.8,4,2,5,425,Lost Customers
16241,30-11-2011 11:08,10,16,3992.86,5,5,5,555,At Risk
16242,01-12-2011 15:12,8,14,7404.65,5,5,5,555,At Risk
16243,06-11-2011 12:32,34,2,409.1,4,2,2,422,Lost Customers
16244,12-05-2011 10:18,212,2,1522.75,2,2,4,224,Lost Customers
16245,16-11-2011 10:14,24,3,1413.66,4,3,4,434,At Risk
16246,06-09-2010 12:04,460,2,821.35,1,2,3,123,Others
16247,22-06-2011 14:23,170,1,114.56,3,1,1,311,Lost Customers
16248,09-10-2011 11:32,62,1,152.94,3,1,1,311,Lost Customers
16249,18-10-2011 10:07,53,5,1800.07,4,4,4,444,At Risk
16250,23-03-2011 15:07,261,3,565.24,2,3,2,232,At Risk
16251,15-07-2010 14:55,512,1,128.31,1,1,1,111,Others
16252,22-11-2010 11:57,383,1,295.09,2,1,2,212,Lost Customers
16253,04-10-2011 09:09,67,7,7272.2,3,4,5,345,At Risk
16254,26-11-2010 13:22,378,3,967.44,2,3,3,233,At Risk
16255,23-11-2011 12:40,17,15,4530,5,5,5,555,At Risk
16256,18-03-2011 12:18,267,3,1629.37,2,3,4,234,At Risk
16257,16-06-2011 10:11,177,1,46.95,3,1,1,311,Lost Customers
16258,25-10-2011 13:30,45,15,11942.52,4,5,5,455,At Risk
16259,25-10-2010 14:27,410,3,340.94,2,3,2,232,At Risk
16260,20-10-2011 09:40,51,1,1035.45,4,1,3,413,Lost Customers
16261,22-11-2011 17:23,17,6,1041.16,5,4,3,543,At Risk
16262,26-11-2010 13:22,378,1,755.15,2,1,3,213,Lost Customers
16263,12-10-2010 14:52,423,1,348.16,1,1,2,112,Others
16264,27-09-2010 15:00,438,2,823.53,1,2,3,123,Others
16265,30-11-2011 16:41,9,12,6935.17,5,5,5,555,At Risk
16266,27-09-2011 12:08,74,14,1757.95,3,5,4,354,At Risk
16267,27-04-2010 14:10,591,1,186.66,1,1,1,111,Others
16268,29-09-2011 18:30,71,2,667.65,3,2,3,323,Lost Customers
16269,28-09-2010 11:50,438,1,717.57,1,1,3,113,Others
16270,21-12-2010 14:26,353,1,1141.24,2,1,3,213,Lost Customers
16271,07-12-2011 12:45,3,10,3397.82,5,5,5,555,At Risk
16272,15-08-2011 10:54,117,1,411.7,3,1,2,312,Lost Customers
16273,01-03-2010 13:24,648,2,318.34,1,2,2,122,Others
16274,01-12-2010 15:35,373,1,351.75,2,1,2,212,Lost Customers
16275,27-05-2011 12:41,197,3,2151.11,2,3,4,234,At Risk
16276,16-06-2011 09:34,177,3,2629.39,3,3,4,334,At Risk
16277,06-12-2009 11:27,734,1,188.69,1,1,1,111,Others
16278,31-08-2011 17:12,100,3,1117.84,3,3,3,333,At Risk
16279,18-11-2011 15:00,21,9,5698.28,4,5,5,455,At Risk
16280,14-12-2009 15:49,725,1,238.05,1,1,1,111,Others
16281,28-09-2011 14:57,72,3,3424.02,3,3,5,335,At Risk
16282,04-01-2011 11:42,340,3,1307.58,2,3,4,234,At Risk
16283,04-12-2011 12:08,6,8,4350.32,5,5,5,555,At Risk
16284,08-11-2011 16:12,31,3,1018.48,4,3,3,433,At Risk
16285,03-03-2010 16:03,646,1,176.9,1,1,1,111,Others
16286,19-08-2010 14:48,477,2,328.95,1,2,2,122,Others
16287,23-06-2011 09:08,170,5,1006.98,3,4,3,343,At Risk
16288,26-08-2010 14:45,470,1,129.85,1,1,1,111,Others
16289,03-09-2010 14:02,462,1,136.31,1,1,1,111,Others
16290,01-09-2010 11:52,465,4,1957.7,1,4,4,144,Champions
16291,26-01-2010 16:26,682,1,117.72,1,1,1,111,Others
16292,10-08-2011 12:24,122,5,1253.76,3,4,4,344,At Risk
16293,18-11-2011 09:58,22,15,4279.2,4,5,5,455,At Risk
16294,20-08-2010 12:01,477,1,126.05,1,1,1,111,Others
16295,30-11-2011 08:17,10,4,1328.55,5,4,4,544,At Risk
16296,23-03-2010 13:11,626,4,1313.67,1,4,4,144,Champions
16297,16-03-2011 08:29,269,1,301.9,2,1,2,212,Lost Customers
16298,17-11-2011 11:59,23,7,1085.7,4,4,3,443,At Risk
16299,19-08-2010 17:46,477,1,193.65,1,1,1,111,Others
16300,05-10-2010 13:14,430,3,1367.32,1,3,4,134,Loyal Customers
16301,03-12-2009 10:20,737,1,107.33,1,1,1,111,Others
